,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
41,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"サバサンドあと２つお作りできます‼️‼️

テイクアウトお待ちして！ます！

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島 #nosmoking #ヨドバシ裏… https://t.co/NGFthQlz00","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking', 'ヨドバシ裏']"
42,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"サバサンドあと２つお作りできます‼️‼️

テイクアウトお待ちして！ます！

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島 #nosmoking #ヨドバシ裏 #吉祥寺居酒屋 #地方発送

#サバサンド","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking', 'ヨドバシ裏', '吉祥寺居酒屋', '地方発送', 'サバサンド']"
43,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"おひとりさまおみえ♫♪(´ε｀ )
おひとりさまおみえ♫♪(´ε｀ )

あらまー

ありがたいありがたい

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島… https://t.co/DBl3Wofr2J","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島']"
44,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"水曜日の吉祥寺バーオハナ
よろしくお願いします！
とろける塩レバーコリコリ砂肝テイクアウトワンコインセールしまーす♫
お待ちしてまーす♫
#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜… https://t.co/CgZdkFfmfl","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜']"
45,davaolifedotcom,"Follow @DavaoLifedotcom. 
 Madayaw Davao!",Davao City,251,785,4067,0,Smokers do not care at all where their smoke goes affecting the health daily of children and families in the neighb… https://t.co/hp8589hxaR,[]
46,lashlyeet,"Specialist in semi-permanent eyelash extensions, eyelash training, mentoring and workshops.","Orpington,  Kent",80,3,8,0,"Remember, if you smoke have someone else light your cigarette for you. Singed and crispy lashes have never been a t… https://t.co/wZGeWMM5mx",[]
47,maruthipipes,"We are the manufacturers of
 Casing Pipes
 Submersible Pipes
 Borewell Pipes
 Plumbing Pipes
 Potable Water Supply
 Agriculture Pipes","perundurai, erode",43,3,71,0,#Stopsmoking #covid_19 #covidpandemic #maruthipipes #sipcot #agriculture #casing #pipemanufacturer #smoking… https://t.co/InWHyWNLGK,"['Stopsmoking', 'covid_19', 'covidpandemic', 'maruthipipes', 'sipcot', 'agriculture', 'casing', 'pipemanufacturer', 'smoking']"
48,QQBeautifulDove,The Best Christian leader in Politics. #JesusIsLord #Trump2020 #NYVoteRed #2A #VoteRed Support me: 👉Venmo: @PastorHelen http://PayPal.me/HelenQiu702Lh,New York City,51,959,129744,0,Wow this is unbelievable insane!!!! New York City just legalized Smoking in the PLAYGROUND!!!!!!!!  They have taken this too far! #NoSmoking,[]
49,RealDavidQiu,Don’t mess with me! because I take things very seriously! Text God Bless Trump to 88022. #WeWillWin #Trump2020 #LordJesus,"New York, NY",7,7,1181,0,Wow this is unbelievable insane!!!! New York City just legalized Smoking in the PLAYGROUND!!!!!!!!  They have taken this too far! #NoSmoking,[]
50,RealDavidQiu,Don’t mess with me! because I take things very seriously! Text God Bless Trump to 88022. #WeWillWin #Trump2020 #LordJesus,"New York, NY",7,7,1181,2,Wow this is unbelievable insane!!!! New York City just legalized Smoking in the PLAYGROUND!!!!!!!!  They have taken this too far! #NoSmoking,['NoSmoking']
51,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"How high is the cure rate of early lung cancer? Surgery is likely to achieve radical cure. 

#Cancer #lungcancer… https://t.co/0zmFkBFmJ8","['Cancer', 'lungcancer', 'cure', 'ct']"
52,wishulbiz,,,293,400,10700,0,Is happiness influencing peoples probability of smoking? Are smokers more or less happy than their non smoking peer… https://t.co/EXLtecgIWx,[]
53,YEport_com,Med Sing Long is a top medical equipment and consumable supplier.,,440,102,3228,1,"How high is the cure rate of early lung cancer? Surgery is likely to achieve radical cure. 

#Cancer #lungcancer… https://t.co/0zmFkBFmJ8","['Cancer', 'lungcancer']"
54,BuchDiksha,Lets see what happens if I.,,33,5,11,0,I almost said NO to something today. But not enough. But one things is clear. 90% executed is better than 100% plan… https://t.co/zYour2puLs,[]
55,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,It’s been 100 days since my last cigarette. And I can’t wait for the next 100 smoke free!! 🤗 #quitsmoking… https://t.co/wEffueacfw,"['quitsmoking', 'nonsmoker']"
56,ValerieWillson,Home Care Supervisor 💜 @BurnleyOfficial UTC ⚽️ Southern lass with Lancashire roots 🙋🏼‍♀️ #HappyPlaceTurfMoor #GAD #RA,"Andover, Hampshire, England",752,870,15380,1,It’s been 100 days since my last cigarette. And I can’t wait for the next 100 smoke free!! 🤗 #quitsmoking… https://t.co/wEffueacfw,['quitsmoking']
57,UKECIGSTORE,UK's Online vape supplier + 9 E-cigarette and E-liquid Retail stores across London. 18+ Only. #UKECIGSTORE,"London, England",1222,7685,8245,0,"Comment Below👇👀

#vape #vaping #vapelife #vapeporn #vapecommunity #coils #vapeallday #socialvapers #eliquid… https://t.co/GpFa9h58XP","['vape', 'vaping', 'vapelife', 'vapeporn', 'vapecommunity', 'coils', 'vapeallday', 'socialvapers', 'eliquid']"
58,Fj1qcJdJOZGwKns,,,1736,283,108486,0,"今日は店内飲食4人
テイクアウト4人でした。

めっちゃ嬉しい😆😆😆

明日もがんばります！

生親子丼や、甘えび丼も是非とも‼️

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜… https://t.co/7VCD0dZM6m","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島']"
59,memester_fun,"one of the best meme pages that makes you stress relieved..
follow us on social media through our website",,9,2,281,0,"#memesterfun 

#ban #nosmoking #dontsmoke #smoking #quit #quitsmoking ## https://t.co/o7JW1ngw4b","['memesterfun', 'ban', 'nosmoking', 'dontsmoke', 'smoking', 'quit', 'quitsmoking']"
60,fumi_ogouji,愛犬ちわわのマロンと一生懸命生きてます♪ 趣味：読書、キャンプ、ドライブ、野外料理、散歩♪、写真、温泉めぐり、旅行、皿洗、掃除、洗濯、睡眠ﾟ+｡::ﾟ｡:.ﾟ仕事はコンサルタントです。専門は地質工学、物質移動解析とシミュレーション。資格は測量士、地質調査技士、技術士（応用理学と環境部門）、環境計量士。,太陽系-地球-日本-東京(時々、岡山),1981,2232,23041,0,"手洗いうがい

フィー

今日もなんとかみなさまのおかげで終わりました。

テイクアウトほんとにありがとうございました〜‼️

明日も喜んで頂けるよう
頑張ります‼️

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎… https://t.co/VR9KUb75V7","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎']"
61,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,1,"今日は店内飲食4人
テイクアウト4人でした。

めっちゃ嬉しい😆😆😆

明日もがんばります！

生親子丼や、甘えび丼も是非とも‼️

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜… https://t.co/zxBhcn51p8","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜']"
62,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,1,"今日は店内飲食4人
テイクアウト4人でした。

めっちゃ嬉しい😆😆😆

明日もがんばります！

生親子丼や、甘えび丼も是非とも‼️

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜… https://t.co/7VCD0dZM6m","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜']"
63,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,1,"手洗いうがい

フィー

今日もなんとかみなさまのおかげで終わりました。

テイクアウトほんとにありがとうございました〜‼️

明日も喜んで頂けるよう
頑張ります‼️

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎… https://t.co/VR9KUb75V7","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎']"
64,Bollywoodrank,"Follow us for Bollywood & World Cinema News, Trivia, Stats and Original Content. Also check us out on Instagram, Youtube and http://www.bollywoodranker.com",India,209,366,595,0,"#BRReels
#AnuragKashyap, in his early works, has managed to get directors to play these small yet pivotal roles and… https://t.co/HKzlEpWJIV","['BRReels', 'AnuragKashyap']"
65,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"おひとりさまおみえ♫♪(´ε｀ )

やったー！！
ゼロ回避💕

本日
とろける塩レバーコリコリ砂肝テイクアウトワンコインセールしてます！

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜… https://t.co/9ZoHqoRvkY","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜']"
