,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
75,sumaira_rajput,"Digital Journalist 🎤 @dwnews @indyurdu
YouTube channel 🎙 Sumaira Ashraf 
Fb📽https://www.facebook.com/SumairaaRajput/","Islamabad, Pakistan 🇵🇰",2193,1962,6209,0,"All Cigarettes have nicotine, with a Signal puff of Cigarette Nicotine Effects on mind in 7 Seconds. Heart beat, Bl… https://t.co/cT5qc9pthY",[]
76,mario2941,自由・気ままに生きる事がスローガンです。好きな事は食べる事、ドライブ、撮影など。嫌いなものはタバコとゴキブリ。,,100,58,7074,0,"頼みましたぞ。いや、みんなで頑張りましょう！
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/YuCd8nLmkK","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
77,adeelsjournal,"Journalist : #SupremeCourt #LegalAffairs
Currently Associated With #AajNews",Islamabad,477,2350,5889,0,"All Cigarettes have nicotine, with a Signal puff of Cigarette Nicotine Effects on mind in 7 Seconds. Heart beat, Bl… https://t.co/cT5qc9pthY",[]
78,Bashirchaudhry,"Belongs to Gujrat. Islamabad based Journalist at @UrduNewsCom , Ex @24NewsHD @92NewsChannel @DunyaNews @IAMCNBCPakistan @Waqtnewstv",Islamabad,1461,7357,22952,0,"All Cigarettes have nicotine, with a Signal puff of Cigarette Nicotine Effects on mind in 7 Seconds. Heart beat, Bl… https://t.co/cT5qc9pthY",[]
79,MAyyan01,,"Lahore, Pakistan",54,9,634,0,"All Cigarettes have nicotine, with a Signal puff of Cigarette Nicotine Effects on mind in 7 Seconds. Heart beat, Bl… https://t.co/cT5qc9pthY",[]
80,Tobacco_Health,we aim to make Pakistan #Tobacco #Free,"Islamabad, Pakistan",1118,2124,1429,0,"All Cigarettes have nicotine, with a Signal puff of Cigarette Nicotine Effects on mind in 7 Seconds. Heart beat, Bl… https://t.co/cT5qc9pthY",[]
81,ImWaqar14,"#Journalist, #Researcher, #MediaTrainer, #Columnist, #Article_Writer, #Lecturer, #EDITOR @SAMAATV
 #Blogger @Tuckmagazine @humsub @ibcurdu @Independenturdu","Islamabad, Pakistan",461,158,2053,10,"All Cigarettes have nicotine, with a Signal puff of Cigarette Nicotine Effects on mind in 7 Seconds. Heart beat, Bl… https://t.co/cT5qc9pthY",[]
82,bird23518138,,,269,187,13267,0,"頼みましたぞ。いや、みんなで頑張りましょう！
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/YuCd8nLmkK","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
83,lb98Il8fzqCjoIC,"現在いじめっ子を研究中です。

偶に気まぐれに乗り撮り鉄を遣ります。
本業は模型鉄です。と言っても車両の名称を言われても、解らない方が多いかも・・・",,131,78,3901,0,"頼みましたぞ。いや、みんなで頑張りましょう！
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/YuCd8nLmkK","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
84,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,4,"頼みましたぞ。いや、みんなで頑張りましょう！
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/YuCd8nLmkK","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
85,AloAlo44627436,,,862,98,1337,0,"Smoke with me 🚬

#smoking #smokergirl #smokinghot #Smokingkills #smoker #smoke #findom #femdom #paypiggyneeded 

🍒… https://t.co/NtLAyIaDFH","['smoking', 'smokergirl', 'smokinghot', 'Smokingkills', 'smoker', 'smoke', 'findom', 'femdom', 'paypiggyneeded']"
86,imaracingmom,"DSP @ group home. Advocate for equity, justice, freedom, and kindness. We can all do things to make the world a better place. Keeper of the family tree.","Minnesota, USA",3333,2133,29363,0,"@SenatorDurbin @RonWyden @CongressmanRaja Totally misguided move that will result in more smoking, more disease and… https://t.co/B1vV61nVsS",[]
87,DavidPForsyth,Author of science fiction. Tobacco Harm Reduction Advocate. Fighting the #Vapocalypse. #iVAPEiVOTE https://www.amazon.com/kindle-dbs/entity/author/B006PLOMMK,"Hollywood Beach, California",1874,1956,13121,1,"@SenatorDurbin @RonWyden @CongressmanRaja Totally misguided move that will result in more smoking, more disease and… https://t.co/B1vV61nVsS",[]
88,TeamWorkBug,"We are the new age work bugs sharing comical thoughts post 2020 era.

At the end of the day, we're all buggers!",Workstation,33,2,49,0,"Stop having team meetings in smoke zones. Smoking kills. 😤🚭🚬

#workbug #work #office #smoking #smokingkills #health… https://t.co/tAT1GkWd7k","['workbug', 'work', 'office', 'smoking', 'smokingkills', 'health']"
89,t_tonari,・Select shop【REVANTO】owner ➡︎ @_revanto_ ・#FR2柳 Shop manager 🐇🐇🌾,,54,55,638,0,"New arrival.
[ ""Kills"" Longsleeve T-shirt ]
¥9.900-(In Tax).
#FR2柳 exclusive color. 
.
@fr2yanagi .
.
#fr2… https://t.co/6tbzkjBQR2","['FR2柳', 'fr2']"
90,pam_farrelly,"Educator, music lover, bookworm. Hoping for the future.","Melbourne, Victoria",171,79,786,0,50 years ago we said goodbye to our dad. Memories cherished but so many forgotten. #lovingdad #smokingkills #cancer… https://t.co/YFUVprIp2O,"['lovingdad', 'smokingkills', 'cancer']"
91,rode3rode4,【お断り】ネットストーカー、詐欺、勧誘、宗教、工作員、ヤニカス宣伝、ワク珍カス宣伝隊は特にお断り⚠️健康第一！😄,,193,202,10330,0,"バス停付近の喫煙所設置って、受動喫煙被害者を増やす行動じゃないんですか？
バス停付近を喫煙禁止エリアにして、違反者には厳罰を科す、ならば評価します。
#smokingkills
#人の時を奪う
#受動喫煙に反対します 
#徳島県 https://t.co/MG0lp2V3Me","['smokingkills', '人の時を奪う', '受動喫煙に反対します', '徳島県']"
92,matamokai357,"街の（Ma）たばこ（Ta）問題（Mo）を考える（K）会（Kai）代表⁉️
「一地方都市から全国へ」をモットーに先ずは、吸い殻拾いなど自分にできる事から始め、実証結果に基づいた情報発信を心がけたいと思います。
最近twitter内たばこ問題絡みで、新手の釣り行為が横行してますのでご注意下さい。",,175,118,1549,0,"バス停付近の喫煙所設置って、受動喫煙被害者を増やす行動じゃないんですか？
バス停付近を喫煙禁止エリアにして、違反者には厳罰を科す、ならば評価します。
#smokingkills
#人の時を奪う
#受動喫煙に反対します 
#徳島県 https://t.co/MG0lp2V3Me","['smokingkills', '人の時を奪う', '受動喫煙に反対します', '徳島県']"
93,yh9kviO9vkk6Zdt,"2020年4月頃から、マンション近隣室喫煙により心身に害を受けています。
賃貸人・管理会社に蔑ろにされている被害者が、法的に守られる世の中に一歩でも近づきますように。

喫煙者は先ずニコチン依存症を治してください。
話すのはそれからです。

※誤字脱字・誤変換多し　ご容赦",札幌,233,181,3139,0,"バス停付近の喫煙所設置って、受動喫煙被害者を増やす行動じゃないんですか？
バス停付近を喫煙禁止エリアにして、違反者には厳罰を科す、ならば評価します。
#smokingkills
#人の時を奪う
#受動喫煙に反対します 
#徳島県 https://t.co/MG0lp2V3Me","['smokingkills', '人の時を奪う', '受動喫煙に反対します', '徳島県']"
94,yh9kviO9vkk6Zdt,"2020年4月頃から、マンション近隣室喫煙により心身に害を受けています。
賃貸人・管理会社に蔑ろにされている被害者が、法的に守られる世の中に一歩でも近づきますように。

喫煙者は先ずニコチン依存症を治してください。
話すのはそれからです。

※誤字脱字・誤変換多し　ご容赦",札幌,233,181,3139,0,"@PHLi4YTfjM2dXnD @preftokushima 臭いだけならまだいいけど、人を死なせてしまうこともあるわけですよ。
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
95,StephenRandolph,#dogecoin 2022,"Missouri, USA",74,42,1341,0,"My dad, grandmother, aunt  and mother in-law law all died from #copd.  
#dontsmoke #stopsmoking #smokingkills https://t.co/vKgEe44pcs","['copd', 'dontsmoke', 'stopsmoking', 'smokingkills']"
96,margaux2005y,アカウント引っ越しました、当方、真面目に働く社畜(少々ネガティヴ)  アカウント内での言語は関西弁、タバコ・電子タバコ・喫煙者の消滅を本気で願う。  #危険な受動喫煙撲滅党  注) タバコ及び喫煙者の擁護はいたしません,関西某田舎県お寂し山,351,165,22935,0,"バス停付近の喫煙所設置って、受動喫煙被害者を増やす行動じゃないんですか？
バス停付近を喫煙禁止エリアにして、違反者には厳罰を科す、ならば評価します。
#smokingkills
#人の時を奪う
#受動喫煙に反対します 
#徳島県 https://t.co/MG0lp2V3Me","['smokingkills', '人の時を奪う', '受動喫煙に反対します', '徳島県']"
97,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,0,"@PHLi4YTfjM2dXnD そのタリーなんとか、遅れていますね。
時代に逆行してるじゃん。
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
98,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,3,"@PHLi4YTfjM2dXnD @preftokushima 臭いだけならまだいいけど、人を死なせてしまうこともあるわけですよ。
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
99,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,4,"バス停付近の喫煙所設置って、受動喫煙被害者を増やす行動じゃないんですか？
バス停付近を喫煙禁止エリアにして、違反者には厳罰を科す、ならば評価します。
#smokingkills
#人の時を奪う
#受動喫煙に反対します 
#徳島県 https://t.co/MG0lp2V3Me","['smokingkills', '人の時を奪う', '受動喫煙に反対します', '徳島県']"
100,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,0,"社会が正しい方向を指し示すことも大切ですね。法律が認めていることが正しいとは限りません。
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/OIYsAmMpOW","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
101,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,0,"益虫で間違いあーりませんね。
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/3x68UQF15B","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
102,MattM66353376,,,211,31,84,0,#WeVapeWeVote #ivapeivote #vapingsaveslives #flavorssavelives #vapefam #vapeshop #vapejuice #VapeJobs #SavetheVape… https://t.co/eWba8nO1ZE,"['WeVapeWeVote', 'ivapeivote', 'vapingsaveslives', 'flavorssavelives', 'vapefam', 'vapeshop', 'vapejuice', 'VapeJobs', 'SavetheVape']"
103,supriya24893,"Nihilistic girl next door •
DCE | UPenn","Philadelphia, PA",182,16,30,0,"At this point during the COVID 19 crisis in India:
Having a darker soul&gt;&gt;&gt;&gt; having dark lungs
#smokingkills #COVID19India","['smokingkills', 'COVID19India']"
104,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"Brown Ribbon Month!
#worldnotobaccoday #abovetheinfluence #truthcampaign #smokingkills #stroke #heartdisease… https://t.co/6zNBtFYPxb","['worldnotobaccoday', 'abovetheinfluence', 'truthcampaign', 'smokingkills', 'stroke', 'heartdisease', 'cancer']"
105,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"Brown Ribbon Month!
#worldnotobaccoday #abovetheinfluence #truthcampaign #smokingkills #stroke #heartdisease… https://t.co/Mvl3JICPG8","['worldnotobaccoday', 'abovetheinfluence', 'truthcampaign', 'smokingkills', 'stroke', 'heartdisease', 'cancer']"
106,MarlyCSilverman,,"Deerfield Beach, FL",1001,237,6198,0,"Brown Ribbon Month!
#worldnotobaccoday #abovetheinfluence #truthcampaign #smokingkills #stroke #heartdisease… https://t.co/6zNBtFYPxb","['worldnotobaccoday', 'abovetheinfluence', 'truthcampaign', 'smokingkills', 'stroke', 'heartdisease', 'cancer']"
107,HealthyFLPBC,Florida Department of Health in Palm Beach County.  Disclaimer: http://goo.gl/2FBxF3,"Palm Beach County, FL",349,5076,779,2,"Brown Ribbon Month!
#worldnotobaccoday #abovetheinfluence #truthcampaign #smokingkills #stroke #heartdisease… https://t.co/6zNBtFYPxb","['worldnotobaccoday', 'abovetheinfluence', 'truthcampaign', 'smokingkills', 'stroke', 'heartdisease']"
108,HealthyFLPBC,Florida Department of Health in Palm Beach County.  Disclaimer: http://goo.gl/2FBxF3,"Palm Beach County, FL",349,5076,779,1,"Brown Ribbon Month!
#worldnotobaccoday #abovetheinfluence #truthcampaign #smokingkills #stroke #heartdisease… https://t.co/Mvl3JICPG8","['worldnotobaccoday', 'abovetheinfluence', 'truthcampaign', 'smokingkills', 'stroke', 'heartdisease']"
109,bzzardbreakerz,"Stay weird,Stay different.1%🤪☔",関西,4410,2068,864821,0,"#FR2 × MADE IN WORLD

COLLABORATION POP-UP STORE

4月24（土）4月25日（日）
11時〜21時
#FR2 HARAJUKU

Coming Soon...… https://t.co/D5XJ8198NW","['FR2', 'FR2', 'MADEINWORLD']"
110,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,#smoking #stopsmoking #Hypnotherapy #hypnotherapyheals #hypnosisworks #smokingCessation #quitsmoking #dyingforafag… https://t.co/M0VHV6pxur,"['smoking', 'stopsmoking', 'Hypnotherapy', 'hypnotherapyheals', 'hypnosisworks', 'smokingCessation', 'quitsmoking', 'dyingforafag']"
111,EmmaEHewitt,"Stage and Film Actor
Singer
Artist
°°°°°°°
Clinical Hypnotherapist 

°°°°°°°°
I like spooky stuff 👻",Leeds ,421,171,2674,0,#smoking #stopsmoking #Hypnotherapy #hypnotherapyheals #hypnosisworks #smokingCessation #quitsmoking #dyingforafag… https://t.co/M0VHV6pxur,"['smoking', 'stopsmoking', 'Hypnotherapy', 'hypnotherapyheals', 'hypnosisworks', 'smokingCessation', 'quitsmoking', 'dyingforafag']"
112,ClinicalEmma,Clinical hypnotherapist,"Leeds, England",26,19,130,2,#smoking #stopsmoking #Hypnotherapy #hypnotherapyheals #hypnosisworks #smokingCessation #quitsmoking #dyingforafag… https://t.co/M0VHV6pxur,"['smoking', 'stopsmoking', 'Hypnotherapy', 'hypnotherapyheals', 'hypnosisworks', 'smokingCessation', 'quitsmoking', 'dyingforafag']"
113,ishikawa490,よさこいチーム #時グレ の代表をしたり #fr2柳 の販売スタッフをしたりしています🙌  @_______490,石川県 羽咋市,353,314,3132,0,"New arrival.
[ Photographer’s Gear Longsleeve T-shirt ]
¥9.900-(In Tax).
#FR2柳 exclusive color. 
.
@fr2yanagi .
.… https://t.co/dQb966ITwS",['FR2柳']
114,t_tonari,・Select shop【REVANTO】owner ➡︎ @_revanto_ ・#FR2柳 Shop manager 🐇🐇🌾,,54,55,638,1,"New arrival.
[ Photographer’s Gear Longsleeve T-shirt ]
¥9.900-(In Tax).
#FR2柳 exclusive color. 
.
@fr2yanagi .
.… https://t.co/dQb966ITwS",['FR2柳']
115,HospitalsDeepam,"Deepam Hospitals, an integrated Healthcare provider with 100+ beds located at the heart of south Chennai (Tambaram, Guduvanchery, Urapakkam, Maraimalai Nagar).","Tambaram Chennai, TN, India",5,194,1097,0,"𝐒𝐓𝐎𝐏 𝐒𝐌𝐎𝐊𝐈𝐍𝐆!!!

Your Blood Pressure goes up every time you have a Cigarette

𝐎𝐔𝐑 𝐁𝐑𝐀𝐍𝐂𝐇
Tambaram : +91 8300017171… https://t.co/1IrSodz15q",[]
116,_truthseeker101,N = R* x fp x Ne x fl x fi x fc x L,,0,0,483,0,"@WebMD 😏how come this video's got 𝟰.𝟱 𝗰𝗿𝗼𝗿𝗲 𝗩𝗶𝗲𝘄𝘀, 𝟰.𝟱 𝗹𝗮𝗸𝗵 𝗟𝗶𝗸𝗲𝘀, 𝟭𝟭𝗞 𝗖𝗼𝗺𝗺𝗲𝗻𝘁𝘀 @vaustinll dafuq is wrong with… https://t.co/CuYNggy7Z4",[]
117,AesetheticsLlc,"Lake Country Aesthetics LLC

Aesthetics-Telemedicine-General Medicine-Urgent Care",,0,2,651,0,#420daily #weeb #potato  #lakecountryaesthetics #420 #munchieslab #smokingkills #smoke #daya #fy #foryou #national… https://t.co/hruUytJUDv,"['420daily', 'weeb', 'potato', 'lakecountryaesthetics', 'munchieslab', 'smokingkills', 'smoke', 'daya', 'fy', 'foryou', 'national']"
118,kikenkikenkike,元喫煙者 電子、加熱タバコ過敏症毎日 し○そうです。,日本 東京,310,161,6188,0,"おやじさんほどタバコやめられんわけな。
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/9ZVyAjOuAf","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
119,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,#quitsmoking #savealife #smokingisbad #smokingkills #smoking https://t.co/ejSR0MepJO,"['quitsmoking', 'savealife', 'smokingisbad', 'smokingkills', 'smoking']"
120,crazyleowilliam,#Atheist. #Atheism. #Humanist. #LaVeyanSatanist. Cat Lover. Pc Gamer. #Infj. #Hsp. #Leo. #Depression. #Socialanxiety. #Anxiety. #Ptsd. #Greenparty. #BLM,"Santa Rosa, CA",3471,1600,14880,1,#quitsmoking #savealife #smokingisbad #smokingkills #smoking https://t.co/ejSR0MepJO,"['quitsmoking', 'savealife', 'smokingisbad', 'smokingkills', 'smoking']"
121,smegma_intl,"Pro-Trump, Pro-Gun Communist with a reverence for Judeo-Christian values. Pro-Choice, anti-Vax. PragerU enthusiast selling ass on the corner.",,19,14,72,0,@ryangoslingfan8 We must revive the Great &amp; Powerful Ronald Reagan’s War on Drugs to re-instill a reverence for fam… https://t.co/bamMcv7eKb,[]
122,lb98Il8fzqCjoIC,"現在いじめっ子を研究中です。

偶に気まぐれに乗り撮り鉄を遣ります。
本業は模型鉄です。と言っても車両の名称を言われても、解らない方が多いかも・・・",,131,78,3901,0,"おやじさんほどタバコやめられんわけな。
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/9ZVyAjOuAf","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
123,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"Good leaders bring social change through policy for the larger good of the nation.
Hope the whole world follows the… https://t.co/e0rgJPLBkK",[]
124,AshutoshRajpura,"2017 AAP MLA Candidate from Rajpura Constituency Punjab

FB: http://facebook.com/AshutoshJoshiR…",,62,17,417,1,"Good leaders bring social change through policy for the larger good of the nation.
Hope the whole world follows the… https://t.co/e0rgJPLBkK",[]
125,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,0,"ぶふぉ( ͡° ͜ʖ ͡°)
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/13DAdWZy54","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
126,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,0,"@Rion77773 喫煙の少ない社会に近づいているはずが、またこれから一波乱あるわけですね😹
本当に迷惑なタバコガラパゴス国、日本だ😡
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
127,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,2,"おやじさんほどタバコやめられんわけな。
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/9ZVyAjOuAf","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
128,GeorgeWKiwanuka,Lawyer | Civilian | Occasional Blogger | Logophile | Associate @Bytelex Advocates | Founder @story_mic Kampala I Part of the Team  @BNPoetryAward,"Kampala, Uganda",593,1163,7262,0,"Smoking causes cancer, heart disease, stroke, lung disease, chronic obstructive pulmonary disease (COPD), which inc… https://t.co/rfmplZF0eG",[]
129,LaughingColours,Laughing Colours is India's number 1 Community Page. Now spread laughter and entertainment news on LC's twitter handle.,India,108,1638,22269,0,#NoSmoking #SmokingKills #NewZealand https://t.co/WjEasWw671,"['NoSmoking', 'SmokingKills', 'NewZealand']"
130,AnandNarayanOnc,,"Coimbatore, India",46,30,106,0,@venkymd What is the point of going to terrace and inhale the same smoke that you were anyway inhaling at home for… https://t.co/mgzAKYwzKZ,[]
131,votekrystle,"Opinions based in Classical Liberalism 🇺🇸




Liberty is Constitutional | Freedom is a Choice









I voted for your liberties. #IVotedGold 🦅","Cheatham County, TN",970,956,4270,0,@BabyNeedABottle Who's the selfish one now? Your grandmother means more than someone else's right to make a choice… https://t.co/hCkpclgWfF,[]
132,jarsato,"Los temas que más me gustan: salud, adicciones y ciencia ficción; mundano y orgulloso de mis raíces. Americanista. Todo lo que aquí posteo es a título personal.",Ciudad de México,3400,1467,8886,0,"We support a potential #SmokingBan in #NewZealand, because “For too long the tobacco industry has been addicting ou… https://t.co/1pRR3A428c","['SmokingBan', 'NewZealand']"
133,escolarivas,Periodista. Barcelona. Nueva York. Política. Lucha contra el tabaquismo. Publico LICENCIA PARA MATAR. UNA HISTORIA DEL TABACO EN ESPAÑA (Ed Península),Barcelona,1656,1860,10560,0,"We support a potential #SmokingBan in #NewZealand, because “For too long the tobacco industry has been addicting ou… https://t.co/1pRR3A428c","['SmokingBan', 'NewZealand']"
134,antoni_baena,"Health Science Professor, PhD Psychology. Interested in Tobacco control, eHealth and Public Health","Barcelona, España",512,481,66688,0,"We support a potential #SmokingBan in #NewZealand, because “For too long the tobacco industry has been addicting ou… https://t.co/1pRR3A428c","['SmokingBan', 'NewZealand']"
135,theChinesejimi,"Government, a word that etymologically means “to control”

- The Matrix Has You...

#vapingsaveslives #vapingsavedmylife",𝙵𝙴𝙼𝙰 𝚁𝚎𝚐𝚒𝚘𝚗 🆅,690,675,11985,0,#WeVapeWeVote #vapingsaveslives #flavorssavelives #smokingkills #ivapeivote #msabloodmoney #vapefam #vapeshop… https://t.co/HNb6Hryl2M,"['WeVapeWeVote', 'vapingsaveslives', 'flavorssavelives', 'smokingkills', 'ivapeivote', 'msabloodmoney', 'vapefam', 'vapeshop', 'vapejuice']"
136,FrguezLozano,Médico especialista en Estomatología. Presidente del ENSP (European Network for Smoking and Tobacco Prevention) Brussels,Tenerife,111,721,38365,0,"We support a potential #SmokingBan in #NewZealand, because “For too long the tobacco industry has been addicting ou… https://t.co/1pRR3A428c","['SmokingBan', 'NewZealand']"
137,jimororke,Development Officer @ASHScotland. Smoking and mental health and smoking and deprivation. http://www.impact.scot RT not an endorsement. All views my own.,Scotland,515,374,7697,0,"We support a potential #SmokingBan in #NewZealand, because “For too long the tobacco industry has been addicting ou… https://t.co/1pRR3A428c","['SmokingBan', 'NewZealand']"
138,tunaBASStuna,つなまよです。ずん、と呼ばれたりもする カメラの人だったりバンドマンだったり。弾いたり歌ったりしてます bass Fender，WEAVER ，Canon，猫カフェ店員，関東，ONE PIECE熱がすんごい,,292,133,1610,0,#smokingkills https://t.co/FKUfyRFaXK,['smokingkills']
139,TakeAPartNow,A global movement fighting for a tobacco-free future by standing against the tobacco industry as it targets the world’s most vulnerable people. #TobaccoFreePage,,163,7946,4271,5,"We support a potential #SmokingBan in #NewZealand, because “For too long the tobacco industry has been addicting ou… https://t.co/1pRR3A428c","['SmokingBan', 'NewZealand']"
140,t_tonari,・Select shop【REVANTO】owner ➡︎ @_revanto_ ・#FR2柳 Shop manager 🐇🐇🌾,,54,55,638,0,"New arrival.
[ Smokers Longsleeve T-shirt ]
¥9.900-(In Tax).
#FR2柳 exclusive color. 
.
@fr2yanagi .
.
#fr2… https://t.co/JdQ2iIJero","['FR2柳', 'fr2']"
141,Sandeep06903486,Govt Employee,"Haryana, India",48,26,983,0,#SmokingKills #WorldNoTobaccoDay https://t.co/2hdaSvSgZI,"['SmokingKills', 'WorldNoTobaccoDay']"
142,MattM66353376,,,211,31,84,1,#WeVapeWeVote #vapingsaveslives #flavorssavelives #smokingkills #ivapeivote #msabloodmoney #vapefam #vapeshop… https://t.co/HNb6Hryl2M,"['WeVapeWeVote', 'vapingsaveslives', 'flavorssavelives', 'smokingkills', 'ivapeivote', 'msabloodmoney', 'vapefam', 'vapeshop']"
143,MattM66353376,,,211,31,84,0,"@FDACommissioner @FDATobacco @FDA @fda @JoeBiden @VP @ewarren @RoyBlunt @DNC @GOP
#WeVapeWeVote  #ivapeivote… https://t.co/O6R5PyAost","['WeVapeWeVote', 'ivapeivote']"
144,ibtesaamalam,"Pisces ♓ 
Foodie 🍟
Thinker 👀
Sketcher ✏ 
Fitness Freak 💪
Mechanical Engineer 🎓","Karachi, Pakistan",1601,426,8870,0,By smoking a cigeratte ur not only damaging ur own health but putting others’ at risk too. #SmokingKills #TobaccoFreeHome @SYNCHPakistan,['SmokingKills']
145,CaleastOfficial,Twitch Streamer,,31,3,39,0,📹 Don’t smoke🚭 #zigaretten #smoking #nonsmoking #magic #nozigarettes #smokingkills #magicmoments #dontgiveup… https://t.co/9knkUgWlYk,"['zigaretten', 'smoking', 'nonsmoking', 'magic', 'nozigarettes', 'smokingkills', 'magicmoments', 'dontgiveup']"
146,vashishtvp,"Working as Senior Engineer in Railway's production unit.
कोई हाथ भी न मिलाएगा जो गले मिलोगे तपाक से
ये नए मिज़ाज का शहर है ज़रा फ़ासले से मिला करो
शायर बशीर बद्","Kapurthala, Punjab - INDIA",2124,1933,123015,0,"#NPS_QUIT_INDIA 
#TobaccoFreeIndia

For STRESS buster few #Smoke 
Later get Tension of #SmokingKills… https://t.co/KPSLqB5Yvo","['NPS_QUIT_INDIA', 'TobaccoFreeIndia', 'Smoke', 'SmokingKills', 'NewPensionScheme']"
147,BekirKas77,"11 Aralık 1958 Tarihinde Asıl Mekan Ebedi Alem İçin Çıktığım Yolculukta, Aktarma Sebebiyle Zorunlu İniş Yaptığım Son İstasyon Fani Alemde Demlenmedeyim...!",,1080,314,4840,0,"Yaşamınızı biçimlendiren, gerçekleştiremediğiniz hayalleriniz kül ve duman olmadan #SigarayıBırakıyorum yolculuğund… https://t.co/obNYfjq6Zi",['SigarayıBırakıyorum']
148,ProfKunoz,"Consultant in Public Health @tewv, @CDDFTNHS and @NHSnecs. Prof@TeessideUni & Ex DPH. 🇬🇧🇿🇼All tweets are my personal views & retweets are not endorsements","North East, England",1704,1434,2522,0,@BalanceNE @cshevills  interesting! @AilsaRutter @FreshSmokeFree the case is similar or even higher for Tobacco and… https://t.co/gjMokaCin1,[]
149,EnginCGlny,"Pantheist. Atatürk! Doğa sever, hayvan sever, her insanı sevmez.",,1518,1398,2289,0,Give up smoking 🚭 #smokingkills #smokingtaxes https://t.co/BaadzmrdWH,"['smokingkills', 'smokingtaxes']"
150,SmokingHazards,It's time to stop smoking,,4953,739,7448,0,"#SmokingKills. If you're killed, you've lost a very important part of your life.",['SmokingKills']
