,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
473,nosneakerhead,Instagram @SnkrFtish,"Atlanta, GA",37,25,1251,0,U know how customer service gives you there name at the beginning and end of the https://t.co/jNuuWPDBtk reaction w… https://t.co/ko41WJHBv8,[]
474,TrinityGlassHar,"#trinityglasshardware
@trinityglasshardware
#trinityglassofficial @trinityglassofficial","California, USA",36,319,2250,2,"+#VaperzCloud #AsgardMini RDA + #TrinityGlass Cap😋💦
Trinityglass https://t.co/sYc2bhHRWH

#dampfen #vape #drippers… https://t.co/kgdQBS15fm","['VaperzCloud', 'AsgardMini', 'TrinityGlass', 'dampfen', 'vape', 'drippers']"
475,RiotSquadVapes,An uncompromising range of the boldest flavours come together for a revolutionary vaping experience. Riot Squad has arrived.,United Kingdom,531,6479,4099,1,"Transport yourself to paradise this #vapril with Exotic Fruit Frenzy from our RIOT S:ALT range! ☀️

It's the perfec… https://t.co/nggiJjLC8N",['vapril']
476,ecigitesztek,"Active vaper who loves mods, RDAs and big clouds. Staring at muscle cars in his freetime and tries to satisfy his endless gadget obsession.","Budapest, Magyarország",97,2884,271918,0,"In Inghilterra, il mese di aprile è dedicato alla cessazione: #Vapril è la campagna che si rivolge direttamente ai… https://t.co/0rNDMUpgCy",['Vapril']
477,Jdunne9407uk,Director General UK Vaping Industry Association | CEO | NED | Lobbyist | Independent Consultant | Keynote Speaker | All views my own,"London, England",4282,2103,9269,0,"In Inghilterra, il mese di aprile è dedicato alla cessazione: #Vapril è la campagna che si rivolge direttamente ai… https://t.co/0rNDMUpgCy",['Vapril']
478,CentersRehab,Helping people in finding rehabilitation and de-addiction centers. Also read good articles to become sober. Connect us on FB: https://t.co/SZBdJeigVI,,478,761,1644,0,"🙏 Do not forget to read &amp; share this article with your loved ones. 🙏

👉 Looking For Natural Remedies For Alcohol Ad… https://t.co/JAB67WrVnJ",[]
479,samdwebber,"Work at @JBP_Comms, fmrly @politicshome & @Vuelio. @BromleyLibDems campaigner. Married to @Vickilovescraft & Daddy to Matilda & Sophie.
RTs ≠ endorsements.","Bromley, SE London",2322,2242,46264,0,Join the 1000’s of vape businesses around the globe participating in VApril 2021. It’s free to download all the dig… https://t.co/QyKsXLOIL3,[]
480,ecigitesztek,"Active vaper who loves mods, RDAs and big clouds. Staring at muscle cars in his freetime and tries to satisfy his endless gadget obsession.","Budapest, Magyarország",97,2884,271918,0,"🍊

⭐ Hit LIKE If Would You Vape This e-liquid!

#TotallyWicked #Vape #Vaping #Vapelife #StopSmoking #QuitSmoking… https://t.co/BxXTACR4n3","['TotallyWicked', 'Vape', 'Vaping', 'Vapelife', 'StopSmoking', 'QuitSmoking']"
481,RiotSquadVapes,An uncompromising range of the boldest flavours come together for a revolutionary vaping experience. Riot Squad has arrived.,United Kingdom,531,6479,4099,0,What better way to quit smoking this #vapril than with the award winning Ultra Peach Tea from our RIOT S:ALT range!… https://t.co/iCsfNDXj8B,['vapril']
482,Anna_Saul1,I try and work with the positives,Norfolk UK,190,209,22805,0,"🍊

⭐ Hit LIKE If Would You Vape This e-liquid!

#TotallyWicked #Vape #Vaping #Vapelife #StopSmoking #QuitSmoking… https://t.co/BxXTACR4n3","['TotallyWicked', 'Vape', 'Vaping', 'Vapelife', 'StopSmoking', 'QuitSmoking']"
483,TotallyWickedUK,Suppliers of premium #vape e-cigarettes and #vaping e-liquid made in England. A wide range of choice and support for new and experienced #vapers.,"Blackburn, England.",246,15975,21086,2,"🍊

⭐ Hit LIKE If Would You Vape This e-liquid!

#TotallyWicked #Vape #Vaping #Vapelife #StopSmoking #QuitSmoking… https://t.co/BxXTACR4n3","['TotallyWicked', 'Vape', 'Vaping', 'Vapelife', 'StopSmoking', 'QuitSmoking']"
484,Vaping_Industry,The leading voice and advocate for the UK vaping industry. For media and membership enquiries contact Info@ukvia.co.uk or call 0203 2670074 🌬️,"London, England",3680,2703,3736,1,Join the 1000’s of vape businesses around the globe participating in VApril 2021. It’s free to download all the dig… https://t.co/QyKsXLOIL3,[]
485,SmokingHazards,It's time to stop smoking,,4953,739,7448,0,"The best way to #stopsmoking is to just stop - no ifs, ands or butts.",['stopsmoking']
486,FamilyInwood,Welcome! Our doors are always open to welcome new patients who are ready to receive the best in dental care.,16619 Huebner Road,53,7,128,0,"🛑Stop smoking! 🛑  
Chances are this isn't the first time you've heard this... Smoking is bad for you
It can lead to… https://t.co/IA8BZK9yY5",[]
487,DavidRBradley,"10X Trainer&Coach: @GrantCardone, Host: Cardone Solutions Podcast, Founder: @RichMansGym, Author: How To #StopSmoking Without Killing Anyone, Pronoun: Maniac","Morro Bay, CA",2938,6335,81716,0,"#StopSmoking The no-nonsense approach to finally kicking the habit.  Loaded with tools, exercises, and ideas to get… https://t.co/ukhQwuwKf7",['StopSmoking']
488,InspireFMLuton,We're a media organisation positively inspiring the community   http://www.facebook.com/inspirefmluton,Luton,390,2228,15822,0,"Have you been trying to stop smoking? Planning to fast during Ramadan🌙? 

Ramadan is a great time to do this.

Here… https://t.co/UjfXKp7XXB",[]
489,Haegi74,,"Central, PA",1812,604,14461,0,Fabulous #vaping #stopsmoking message from #LGBT activists ‘Kill the alligator nearest the boat!’ Love it https://t.co/uMyATbZpou,"['vaping', 'stopsmoking', 'LGBT']"
490,theiriginal,Texan philosopher & writer,"Austin, TX",1589,185,1487,0,"Have a look here if you're trying to quit. This worked well for me during the #coronavirus pandemic.

#health… https://t.co/ySh6oJ7FZe","['coronavirus', 'health', 'healthy']"
491,thomasdylandani,"rock n roll, philosophy, doing stuff outside","san marcos, the one in texas",78,22,1142,0,"Have a look here if you're trying to quit. This worked well for me during the #coronavirus pandemic.

#health… https://t.co/ySh6oJ7FZe","['coronavirus', 'health', 'healthy']"
492,thomasdylandan2,epicdylan.eth @booksonchain @cryptowriter_ @rarepizzas @seriousphilosophy #philosophy #science #writing #publishing #life,"Texas, USA",1006,578,2695,2,"Have a look here if you're trying to quit. This worked well for me during the #coronavirus pandemic.

#health… https://t.co/ySh6oJ7FZe","['coronavirus', 'health']"
493,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"While we here at Super Good Stuff applaud those who can kick the cigarette habit, smokers face a unique and potenti… https://t.co/C8v3JbcfJR",[]
494,SuperGoodStuff,"Top Quality Supplements for a Top Quality Life☀️
Supporting a Healthier & Happier You🌎
Click our link for latest blogs & products!","Orange, CA",765,803,508,1,"While we here at Super Good Stuff applaud those who can kick the cigarette habit, smokers face a unique and potenti… https://t.co/C8v3JbcfJR",[]
495,LeytonstoneVape,"Vape Shop in Leytonstone. 26 Church Lane, London E11 1HG","London, England",94,24,43,0,"Afternoom #ukvapers💨 we're now fully re open. Pop in and reload on your vape gear 😎

#leytonstone #vapers #vape… https://t.co/KnNKlLYXTv","['ukvapers', 'leytonstone', 'vapers', 'vape']"
496,BestVaporMalaga,"Tienda especializada en Vapeo.
Asistencia personalizada. 
Mods electrónicos y mecániscos. Resistencias artesanales.
Líquidos Premium.
Alquimia.","Calle Amarguillo, 3, Málaga",139,43,335,0,"𝗥𝗲𝘀𝘂𝗹𝘁𝗮𝗱𝗼𝘀 𝗱𝗲𝗹 𝘀𝗼𝗿𝘁𝗲𝗼 𝘆 𝗲𝗻𝘁𝗿𝗲𝗴𝗮 𝗮 𝗹𝗮𝘀 𝗴𝗮𝗻𝗮𝗱𝗼𝗿𝗮𝘀‼️

𝗔𝘁𝗲𝗻𝘁𝗼𝘀 𝗮 𝗽𝗿𝗼́𝘅𝗶𝗺𝗼𝘀 𝘀𝗼𝗿𝘁𝗲𝗼𝘀‼️

#sorteovapeo #vape #vapers… https://t.co/nC8QCevQ1X","['sorteovapeo', 'vape', 'vapers']"
497,evolvingdaduk,"A mid 30's dad rambling on & blogging about staying on the wagon, life and dad stuff.",United Kingdom,346,126,119,0,"For all you old school nicotine hungry people out there...
#stopsmoking #smokingcessation #nicotine #lungcancer 
https://t.co/AB4NARohGx","['stopsmoking', 'smokingcessation', 'nicotine', 'lungcancer']"
498,QuitMidWest,"Free HSE Stop Smoking Support Service for people living in the Mid West (Clare, Limerick & North Tipperary) Call 065 6865841 to speak to one of the team today!",Mid West Region CHO3,74,41,75,1,"Thanks @healthy_clare for helping to spread the word about @HSElive supports to help people to #keepwell 

Contact… https://t.co/WShsmzNKN7",['keepwell']
499,Shaz_lg,"🏳️‍🌈Furbaby mama. 
🏳️‍🌈Twitch affiliate.
🏳️‍🌈Chronic pain warrior.
🏳️‍🌈She/her. 
🏳️‍🌈Business email: ShinyMosaic1@gmail.com",Scotland,1457,609,6731,0,"Just had my last cigarette. I can do this.

#StopSmoking",['StopSmoking']
500,OneYouESussex,"East Sussex's free healthy lifestyle service. Helping people to lose weight, stop smoking, eat healthier, get more active and we deliver free NHS Health Checks.","Eastbourne, England",309,481,1395,0,"🤑 Want to save £600 in 5 months? 🤑 https://t.co/xSCTfXuQTZ

Join thousands of others and quit smoking with us for F… https://t.co/N8mob2yjsX",[]
501,SpectrumSMS,Clinical substance misuse services provided by @SpectrumCIC,North of England,342,336,1957,0,"On average, 1 person quits smoking🚭every 80 seconds in England. If you’ve thought about quitting but never took the… https://t.co/fSvweUGdb0",[]
502,RushmoreExt23,Advocate for tobacco #HarmReduction by choice. ASU'97🌹 Have questions? Please ask. Tweets=Mine. RT=Most of the time. #VapingSavesLives Est 2010.,Birmingham,1196,1080,17062,0,Fabulous #vaping #stopsmoking message from #LGBT activists ‘Kill the alligator nearest the boat!’ Love it https://t.co/uMyATbZpou,"['vaping', 'stopsmoking', 'LGBT']"
503,thesmokefreeapp,The No.1 app to help you #quitsmoking for good! Available on iOS and Android - http://smokefreeapp.com,,222,2015,1401,0,Fabulous #vaping #stopsmoking message from #LGBT activists ‘Kill the alligator nearest the boat!’ Love it https://t.co/uMyATbZpou,"['vaping', 'stopsmoking', 'LGBT']"
504,NCSCT,Funded by Public Health England to train and support professionals so they can be effective in helping people stop smoking. Relevant to the general public too,"London, UK",374,1378,3906,0,Fabulous #vaping #stopsmoking message from #LGBT activists ‘Kill the alligator nearest the boat!’ Love it https://t.co/uMyATbZpou,"['vaping', 'stopsmoking', 'LGBT']"
505,grannylouisa,"Was SSS Lead, Leicester, 1st to go ecig-friendly. VC of the New Nicotine Alliance, work freelance for @NCSCT, Business Development Manager for Smoke Free app",,2267,3309,22242,4,Fabulous #vaping #stopsmoking message from #LGBT activists ‘Kill the alligator nearest the boat!’ Love it https://t.co/uMyATbZpou,"['vaping', 'stopsmoking', 'LGBT']"
506,OkoechL,Koech Ok,"Kibera, Kenya",3397,1773,38276,0,They should start putting disclaimer on Cop cars like they put on cigarettes. “These cigarettes may cause cancer“ “… https://t.co/IedfiIJDhz,[]
507,bojax45,Stone cold Raider! FDNY! Certified Mad Man!,Thornhood,236,100,1826,1,They should start putting disclaimer on Cop cars like they put on cigarettes. “These cigarettes may cause cancer“ “… https://t.co/IedfiIJDhz,[]
508,brindanyc,,,31,4,135,0,Quit smoking! Call 1-800-NO-BUTTS for free help to #StopSmoking! 👊💪 https://t.co/Ru7HgB63Sp,['StopSmoking']
509,glossierbitch,you’ll miss be bitch 🤞,,30,10,21,0,Check out Did you know?'s video! #TikTok https://t.co/xmU8UzyDaL please dont smoke #stopsmoking #bokepviral #cashapp,"['TikTok', 'stopsmoking', 'bokepviral', 'cashapp']"
510,wilsonsvapes,"Authorised distributor of all UK vapour brands products the sole authorised UK distributor of official TECC, Joyetech, Wismec and Eleaf products.","Pilley, England",405,201,1523,0,"https://t.co/RPHScjSJ3u

⚫👀 COMING SOON 👀 ⚫⁠
⁠
🚨 The Eleaf iStick Power 2⁠
⁠
@Eleafglobal @eleafuk⁠
⁠
#Vape #Vaping… https://t.co/8EBVKtNyrd","['Vape', 'Vaping']"
511,DavidRBradley,"10X Trainer&Coach: @GrantCardone, Host: Cardone Solutions Podcast, Founder: @RichMansGym, Author: How To #StopSmoking Without Killing Anyone, Pronoun: Maniac","Morro Bay, CA",2938,6335,81716,0,#StopSmoking Talking about the very real difference between quitting and stopping on #AmazonLive https://t.co/BoKpvAQAwM,"['StopSmoking', 'AmazonLive']"
512,LiafAntifumo,LIAF Lega Italiana Antifumo è una Onlus impegnata nella lotta al fumo di tabacco e sostiene la ricerca sui prodotti a basso rischio per smettere di fumare,"Catania, Sicilia",1936,528,705,2,"In Inghilterra, il mese di aprile è dedicato alla cessazione: #Vapril è la campagna che si rivolge direttamente ai… https://t.co/0rNDMUpgCy",['Vapril']
513,SuperGoodStuff,"Top Quality Supplements for a Top Quality Life☀️
Supporting a Healthier & Happier You🌎
Click our link for latest blogs & products!","Orange, CA",765,803,508,0,"While we here at Super Good Stuff applaud those who can kick the cigarette habit, smokers face a unique and potenti… https://t.co/gPh5Ajzvd9",[]
514,SuperGoodStuff,"Top Quality Supplements for a Top Quality Life☀️
Supporting a Healthier & Happier You🌎
Click our link for latest blogs & products!","Orange, CA",765,803,508,0,"While we here at Super Good Stuff applaud those who can kick the cigarette habit, smokers face a unique and potenti… https://t.co/KuS1tDvzzg",[]
515,NehalMehtaMD,"Inaugural Lasker Clinical Scholar @NIH, physician-scientist @NHLBI, cardiovascular inflammatory specialist @Penn @GW, former Philadelphia 40 under 40","Bethesda, MD",167,338,380,0,"""Look before you leap:"" Cardiologists warn about the risks of vaping | Canadian Journal of Cardiology… https://t.co/LYmhsyzsO6",[]
516,EliveraU,"WorldWide Retail Company since 1988 #healthcare
#managedcare #healthcarereform #commerce #supplements #ecommerce #UK #USA #Australia #NewZealand #Norway #Sweden",United Kingdom London ,478,41,18068,0,"https://t.co/lqCVIFJZmO
#Tabex tablets N100, #stopSmoking, #nicorette, #UK, #USA and #worldwide, #quitSmoking,… https://t.co/o2hgSNAnsO","['Tabex', 'stopSmoking', 'nicorette', 'UK', 'USA', 'worldwide', 'quitSmoking']"
517,ASPCardio,"The ASPC is a group of physicians, researchers, and allied health professionals working in the field of preventive cardiology.","Florida, USA",3260,4451,7636,1,"""Look before you leap:"" Cardiologists warn about the risks of vaping | Canadian Journal of Cardiology… https://t.co/LYmhsyzsO6",[]
518,LAQuits,We're the #quitsmoking + #quitvaping team @lapublichealth tweeting tips to help you live Stronger. Healthier. Tobacco Free. 💪 Call a Quit Coach 📲@1800NOBUTTS.,Los Angeles County,361,1094,4439,0,Quit smoking! Call 1-800-NO-BUTTS for free help to #StopSmoking! 👊💪 https://t.co/Ru7HgB63Sp,['StopSmoking']
519,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"🚨 NEW 🚨

👉 https://t.co/Fq8thmdr6t

⭐ iSolo R Review
@EleafUK @EleafGlobal 

#TotallyWicked #Vape #Vaping #Vapelife… https://t.co/kkbgekCbTg","['TotallyWicked', 'Vape', 'Vaping', 'Vapelife']"
520,Anna_Saul1,I try and work with the positives,Norfolk UK,190,209,22805,0,"🚨 NEW 🚨

👉 https://t.co/Fq8thmdr6t

⭐ iSolo R Review
@EleafUK @EleafGlobal 

#TotallyWicked #Vape #Vaping #Vapelife… https://t.co/kkbgekCbTg","['TotallyWicked', 'Vape', 'Vaping', 'Vapelife']"
521,TotallyWickedUK,Suppliers of premium #vape e-cigarettes and #vaping e-liquid made in England. A wide range of choice and support for new and experienced #vapers.,"Blackburn, England.",246,15975,21086,2,"🚨 NEW 🚨

👉 https://t.co/Fq8thmdr6t

⭐ iSolo R Review
@EleafUK @EleafGlobal 

#TotallyWicked #Vape #Vaping #Vapelife… https://t.co/kkbgekCbTg","['TotallyWicked', 'Vape', 'Vaping', 'Vapelife']"
522,eastfieldpharm,"Eastfield Pharmacy is a family-run community pharmacy, providing healthcare products and prescriptions for the Northwich area for over ten years.","Northwich, CW9 7QB",500,95,674,0,"Quitting smoking is hard. It's so worth doing, but it's best to do it with support. We've got your back. Let's work… https://t.co/AKeNOhGx94",[]
523,wbo16,"For Professional Counselling, Psychotherapy & Clinical Hypnotherapy For Mental & Emotional health & Well-being   (LBGT+ approved therapist available)",Surrey ,6087,8338,3546,0,"Stop Smoking Hypnotherapy
https://t.co/Eu0eQXM8Ea
#Stopsmoking #Quitsmoking https://t.co/1ovwyG9nja","['Stopsmoking', 'Quitsmoking']"
524,HearGift,"Our hearing aids start @ $99 w FREE SHIPPING!
Affordable hearing aids, because hearing should not be expensive.",,381,429,548,1,"How does smoking affect hearing?

Compared to nonsmokers, smokers have a 70% greater chance of developing hearing l… https://t.co/dATlueE5am",[]
525,MichaelLRoss7,"Author of historical fiction Civil War epic, The Clouds of War. Married, Christian, HNS  board member, *NO* romantic DMs 66y/o #hw #WritingCommunity #histfic","Newton, KS",5982,5743,16784,0,"#StopSmoking Whoever needs to hear this: if you smoke tobacco, you have a lot worse things than COVID to worry abou… https://t.co/nyjszXd5Ej",['StopSmoking']
526,Jdunne9407uk,Director General UK Vaping Industry Association | CEO | NED | Lobbyist | Independent Consultant | Keynote Speaker | All views my own,"London, England",4282,2103,9269,0,"To keep the body in good health is your duty, and your greatest wealth in life is your health, so why not protect i… https://t.co/frhjIdCBSA",[]
527,DavidRBradley,"10X Trainer&Coach: @GrantCardone, Host: Cardone Solutions Podcast, Founder: @RichMansGym, Author: How To #StopSmoking Without Killing Anyone, Pronoun: Maniac","Morro Bay, CA",2938,6335,81716,0,#StopSmoking cigarettes in 3 days! (No really... You can do this!) LEARN HOW https://t.co/FUvXjjm21z https://t.co/poDNB4AlGc,['StopSmoking']
528,CentersRehab,Helping people in finding rehabilitation and de-addiction centers. Also read good articles to become sober. Connect us on FB: https://t.co/SZBdJeigVI,,478,761,1644,0,"🙏 Do not forget to read &amp; share this article with your loved ones. 🙏

👉 How to Stop Smoking Naturally… https://t.co/6A4MO6wK51",[]
529,heshamwafa1,Work As Accountant,"Dubai, United Arab Emirates",334,100,3004,0,#StopSmoking https://t.co/ZhAn6JCunL,['StopSmoking']
530,N_Zillatron,"#Vaping since 2012.
Love #science.
Hate to see it junked and abused.

Member of @ig_ed, @vapers, @DiePARTEI
Supports @KnowNicotine",Germany,4991,3939,93888,0,@DampfFreiheit @jensspahn @OlafScholz @DaniLudwigMdB @BMG_Bund @BMF_Bund @bmel @cducsubt @spdbt @fdpbt… https://t.co/kC8AlyOdpE,[]
531,SmokingHazards,It's time to stop smoking,,4953,739,7448,0,One thousand Americans #stopsmoking every day - by dying.,['stopsmoking']
532,AGHypnosis,"Fast Track #Hypnotherapist | 75,000+ clients |  Day clinics @ Coleraine, Ballymena, Omagh, Cookstown 
#WeightLoss #StopSmoking #Hypnotherapy #Phobias #YesYouCan","Belfast, Northern Ireland",156,191,115,0,"To conquer fear is the beginning of wisdom.
.
#StopSmoking#LoseWeight #PowerOfTheMind #Hypnotherapy #HypnosisWorks… https://t.co/oi7KYw9r38","['PowerOfTheMind', 'Hypnotherapy', 'HypnosisWorks']"
533,OntarioODHA,"Ontario Dental Hygienists' Association (ODHA)
Advancing dental hygienists as primary care providers in the interests of the profession and the public in Ontario","Burlington, Ontario",3987,2853,6778,0,"STOP on the Net (SOTN) is a free, online program from @CAMH for those who want to 
#quitsmoking; free incentive gif… https://t.co/72Dx5b7DdL",['quitsmoking']
534,thomasnahde,"Cluster Head of Scientific Affairs at Reemtsma | #Science Ambassador | #TobaccoHarmReduction | Husband, Father of 3 & Endurance Athlete | Private Views Only","Hamburg, Deutschland",263,109,479,1,@DampfFreiheit @jensspahn @OlafScholz @DaniLudwigMdB @BMG_Bund @BMF_Bund @bmel @cducsubt @spdbt @fdpbt… https://t.co/kC8AlyOdpE,[]
535,Vaping_Industry,The leading voice and advocate for the UK vaping industry. For media and membership enquiries contact Info@ukvia.co.uk or call 0203 2670074 🌬️,"London, England",3680,2703,3736,0,"To keep the body in good health is your duty, and your greatest wealth in life is your health, so why not protect i… https://t.co/frhjIdCBSA",[]
536,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"Rugby Nicotine Transdermal System Patch Steps 1, 2 &amp; 3 Read Description | eBay #rugby #Nicotine #TransdermalSystem… https://t.co/afFFhpS16C","['rugby', 'Nicotine', 'TransdermalSystem', 'Patch']"
537,Kali_Marcum,Let's check out what's HOT on eBay this week!,Internet Mall,1818,1672,13710,1,"Rugby Nicotine Transdermal System Patch Steps 1, 2 &amp; 3 Read Description | eBay #rugby #Nicotine #TransdermalSystem… https://t.co/afFFhpS16C","['rugby', 'Nicotine', 'TransdermalSystem']"
538,DavidRBradley,"10X Trainer&Coach: @GrantCardone, Host: Cardone Solutions Podcast, Founder: @RichMansGym, Author: How To #StopSmoking Without Killing Anyone, Pronoun: Maniac","Morro Bay, CA",2938,6335,81716,0,#StopSmoking A no nonsense approach to finally kicking the habit before the habit leads you to kick the bucket  https://t.co/wfYvnDJLIw,['StopSmoking']
539,RealTradingLTD,"- Vaping Category Specialist
- Supplying the best lines from many multiple brands all from one place
- Working with stores to create a Vape destination point","Birmingham, England",678,508,730,3,"To keep the body in good health is your duty, and your greatest wealth in life is your health, so why not protect i… https://t.co/frhjIdCBSA",[]
540,StopSmokingER1,"Part of YOURhealth we provide support, motivation &FREE Nicotine replacement therapy to anyone 12 & up who wants to QUIT Smoking in the East Riding of Yorkshire",East Riding of Yorkshire,324,263,2754,0,"Stopping #smoking can be difficult but we are here to support YOU. 

Call us today on 0800 9177752 or text QUIT to… https://t.co/NxAQptLPCH",['smoking']
541,thomasnahde,"Cluster Head of Scientific Affairs at Reemtsma | #Science Ambassador | #TobaccoHarmReduction | Husband, Father of 3 & Endurance Athlete | Private Views Only","Hamburg, Deutschland",263,109,479,0,"Don't miss the upcoming virtual THR Conference end of this month! #HarmReduction #StopSmoking

https://t.co/f4VTSIEb2U","['HarmReduction', 'StopSmoking']"
542,Addictionkille,"Call Now- 9319299082| Addiction Killer is a leading online supplier of Ayurvedic Health Supplements for alcohol abuse, drug and marijuana addiction.","New Delhi, India",220,91,757,0,"Make your family smile by giving up alcohol with Herbal Addiction killer.
Order Now:- https://t.co/2ylWLxEdsK or Ca… https://t.co/dTZcRJOea6",[]
543,jonathanestrell,Aprendí a programar antes que a nadar para terminar siendo micro empresario con un equipo brutal en http://www.ender.es y bajista en @madpeopleband,"Madrid, España",473,212,3687,0,Hoy hace tres años que dejé de fumar y Blues lo sabe 😎 Buenos días! #stopsmoking gracias por tu ayuda @snowsstation… https://t.co/3DG9FlGWMq,['stopsmoking']
544,jonathanestrell,Aprendí a programar antes que a nadar para terminar siendo micro empresario con un equipo brutal en http://www.ender.es y bajista en @madpeopleband,"Madrid, España",473,212,3687,0,Hoy hace tres años que dejé de fumar y Blues lo sabe 😎 Buenos días! #stopsmoking gracias por tu ayuda @snowsstation… https://t.co/oGh6dfjN3K,['stopsmoking']
545,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"We know you really care about your family, and we are here to help you to help them. Order 2baconil therapy today a… https://t.co/XFraVuVbWp",[]
546,2baconil,"2baconil is India's first 24 hour Nicotine Transdermal Patch, which serves as an aid to Quit Smoking / Chewing Tobacco.",India,432,1124,5344,1,"We know you really care about your family, and we are here to help you to help them. Order 2baconil therapy today a… https://t.co/XFraVuVbWp",[]
547,MrPack_TV,I'm a apex streamer on ps4 @MrPack_TV  I love my son gamming and sports im single father and im a construction worker thank you for any support,,66,61,451,0,Thats it im putting the smokes down man I cant even play basketball anymore ciggerates are bad snd they will fuck y… https://t.co/fXDKM6fzPK,[]
548,Anna_Saul1,I try and work with the positives,Norfolk UK,190,209,22805,0,"🎥 NEW VIDEO 🎥

⭐ ELEAF iSOLO R Unboxing
@eleafglobal @eleafuk

📺 https://t.co/hT9V5xf1m9

#TotallyWicked #Vape… https://t.co/KOtgQt3Djs","['TotallyWicked', 'Vape', 'Vaping']"
549,Anna_Saul1,I try and work with the positives,Norfolk UK,190,209,22805,0,"📅 TOMORROW, OUR STORES REOPEN! 📅 

🚀 As we take the next steps out of lockdown, our Retail stores in England are ab… https://t.co/RIIPAgevjF",[]
550,LLUSSELLO,"Tecnólogo, Inventor, Emprendedor, Speaker, Fanático de TED y Organizador TEDx. Fundador y director del Córdoba MakerSpace. Fundador proyecto MIL MANOS.","La Falda, Córdoba, Argentina",1520,771,3531,0,#StopSmoking https://t.co/qLWUoXj4QA,['StopSmoking']
551,ricardoagost,"Abogado - Vegetariano - Córdoba - Argentina

El único signo de superioridad que conozco es la bondad (L.V.Beethoven).

☼",,4186,4581,2275,1,#StopSmoking https://t.co/qLWUoXj4QA,['StopSmoking']
552,DrugSenseInit,#DrugSense | Founder Alyssa Shah | @NCWITAIC Ntl Honorable Mention | @kodewithklossy Scholar | @RepMaloney CYC | @GirlUp Community Leader,,23,30,607,2,Quit smoking! Call 1-800-NO-BUTTS for free help to #StopSmoking! 👊💪 https://t.co/Ru7HgB63Sp,['StopSmoking']
553,baileycharlez,John 3:16 | 💙💚💙 | @Achuck_,"Prosper, TX",249,383,7254,0,Day 4 with no nicotine! #StopSmoking,['StopSmoking']
554,smadygo,Anti-theistic Atheist. Reality is binary either True or False..we have got no other choices. RTs are meant for triggering purposes only! 😂@IncIndia,India,2002,1798,365806,0,"📅 TOMORROW, OUR STORES REOPEN! 📅 

🚀 As we take the next steps out of lockdown, our Retail stores in England are ab… https://t.co/RIIPAgevjF",[]
555,ecigitesztek,"Active vaper who loves mods, RDAs and big clouds. Staring at muscle cars in his freetime and tries to satisfy his endless gadget obsession.","Budapest, Magyarország",97,2884,271918,0,"🎥 NEW VIDEO 🎥

⭐ ELEAF iSOLO R Unboxing
@eleafglobal @eleafuk

📺 https://t.co/hT9V5xf1m9

#TotallyWicked #Vape… https://t.co/KOtgQt3Djs","['TotallyWicked', 'Vape', 'Vaping']"
556,ecigitesztek,"Active vaper who loves mods, RDAs and big clouds. Staring at muscle cars in his freetime and tries to satisfy his endless gadget obsession.","Budapest, Magyarország",97,2884,271918,0,"📅 TOMORROW, OUR STORES REOPEN! 📅 

🚀 As we take the next steps out of lockdown, our Retail stores in England are ab… https://t.co/RIIPAgevjF",[]
557,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"📅 TOMORROW, OUR STORES REOPEN! 📅 

🚀 As we take the next steps out of lockdown, our Retail stores in England are ab… https://t.co/RIIPAgevjF",[]
558,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"🎥 NEW VIDEO 🎥

⭐ ELEAF iSOLO R Unboxing
@eleafglobal @eleafuk

📺 https://t.co/hT9V5xf1m9

#TotallyWicked #Vape… https://t.co/KOtgQt3Djs","['TotallyWicked', 'Vape', 'Vaping']"
559,TotallyWickedUK,Suppliers of premium #vape e-cigarettes and #vaping e-liquid made in England. A wide range of choice and support for new and experienced #vapers.,"Blackburn, England.",246,15975,21086,4,"📅 TOMORROW, OUR STORES REOPEN! 📅 

🚀 As we take the next steps out of lockdown, our Retail stores in England are ab… https://t.co/RIIPAgevjF",[]
560,TotallyWickedUK,Suppliers of premium #vape e-cigarettes and #vaping e-liquid made in England. A wide range of choice and support for new and experienced #vapers.,"Blackburn, England.",246,15975,21086,3,"🎥 NEW VIDEO 🎥

⭐ ELEAF iSOLO R Unboxing
@eleafglobal @eleafuk

📺 https://t.co/hT9V5xf1m9

#TotallyWicked #Vape… https://t.co/KOtgQt3Djs","['TotallyWicked', 'Vape']"
